Timestamp,Sensor,X,Y,Z
1427508.617814438,Accelerometer,0.06,-0.18,9.83
1427508.818648292,Accelerometer,0.06,-0.18,9.83
1427509.019482146,Accelerometer,0.06,-0.18,9.83
1427509.220316001,Accelerometer,0.06,-0.18,9.83
1427509.421149855,Accelerometer,0.06,-0.18,9.83
1427509.621983709,Accelerometer,0.06,-0.18,9.83
1427509.822817563,Accelerometer,0.06,-0.18,9.83
1427510.023651417,Accelerometer,0.06,-0.18,9.83
1427510.224485271,Accelerometer,0.06,-0.18,9.83
1427510.425319126,Accelerometer,0.06,-0.18,9.83
1427510.62615298,Accelerometer,0.06,-0.18,9.83
1427510.826986834,Accelerometer,0.06,-0.18,9.83
1427511.027820688,Accelerometer,0.06,-0.17,9.83
1427511.228654542,Accelerometer,0.06,-0.18,9.83
1427511.429488396,Accelerometer,0.06,-0.18,9.83
1427511.630322251,Accelerometer,0.06,-0.18,9.83
1427511.831156105,Accelerometer,0.06,-0.18,9.82
1427512.031989959,Accelerometer,0.06,-0.18,9.82
1427512.232823813,Accelerometer,0.06,-0.18,9.82
1427512.433657667,Accelerometer,0.06,-0.18,9.82
1427512.634491521,Accelerometer,0.06,-0.18,9.82
1427512.835325376,Accelerometer,0.06,-0.18,9.83
1427513.03615923,Accelerometer,0.06,-0.18,9.82
1427513.236993084,Accelerometer,0.06,-0.18,9.82
1427513.437826938,Accelerometer,0.06,-0.18,9.82
1427513.638660792,Accelerometer,0.06,-0.18,9.83
1427513.839494646,Accelerometer,0.06,-0.18,9.82
1427514.040328501,Accelerometer,0.06,-0.18,9.82
1427514.241162355,Accelerometer,0.06,-0.18,9.82
1427514.441996209,Accelerometer,0.06,-0.18,9.82
1427514.642830271,Accelerometer,0.06,-0.18,9.83
1427514.843664386,Accelerometer,0.06,-0.18,9.83
1427515.044498501,Accelerometer,0.06,-0.18,9.82
1427515.245332615,Accelerometer,0.06,-0.18,9.82
1427515.44616673,Accelerometer,0.06,-0.18,9.83
1427515.647000844,Accelerometer,0.06,-0.18,9.82
1427515.847834959,Accelerometer,0.06,-0.18,9.82
1427516.048669073,Accelerometer,0.06,-0.18,9.83
1427516.249503188,Accelerometer,0.06,-0.18,9.82
1427516.450337303,Accelerometer,0.06,-0.18,9.82
1427516.651171417,Accelerometer,0.05,-0.18,9.82
1427516.852005376,Accelerometer,0.06,-0.18,9.83
1427517.05283923,Accelerometer,-0.26,-0.46,9.81
1427517.323679126,Accelerometer,0.4,-0.54,9.93
1427517.524843396,Accelerometer,1.93,-1.66,10.51
1427517.725677251,Accelerometer,1.33,-0.98,11.07
1427517.926511105,Accelerometer,3.06,1.44,8.71
1427518.127344959,Accelerometer,3.91,4.47,6.59
1427518.328178813,Accelerometer,3.06,7.22,5.09
1427518.529012667,Accelerometer,1.76,8.57,2.99
1427518.729846521,Accelerometer,1.82,9.11,3.04
1427518.930680376,Accelerometer,1.99,9.3,2.47
1427519.13151423,Accelerometer,1.86,9.17,2.26
1427519.332348084,Accelerometer,1.78,9.33,2.26
1427519.533181938,Accelerometer,1.85,9.3,2.59
1427519.734015792,Accelerometer,1.83,9.28,2.65
1427519.934849646,Accelerometer,1.74,9.3,2.54
1427520.135683501,Accelerometer,1.88,9.23,2.63
1427520.336517355,Accelerometer,1.84,9.19,2.42
1427520.537351209,Accelerometer,2.17,9.24,2.73
1427520.738185063,Accelerometer,2.14,9.21,2.51
1427520.939018917,Accelerometer,2.21,9.16,2.57
1427521.139852771,Accelerometer,2.29,9.17,2.61
1427521.340686626,Accelerometer,2.3,9.16,2.53
1427521.54152048,Accelerometer,2.32,9.18,2.6
1427521.742354334,Accelerometer,2.23,9.13,2.51
1427521.943188188,Accelerometer,2.38,9.16,2.57
1427522.144022042,Accelerometer,2.35,9.14,2.56
1427522.344855896,Accelerometer,2.34,9.17,2.6
1427522.545689751,Accelerometer,2.3,9.15,2.53
1427522.746523605,Accelerometer,2.35,9.15,2.54
1427522.947357459,Accelerometer,2.37,9.13,2.57
1427523.148191313,Accelerometer,2.34,9.17,2.55
1427523.349025167,Accelerometer,2.36,9.12,2.56
1427523.549859021,Accelerometer,2.44,9.14,2.59
1427523.750692876,Accelerometer,2.41,9.12,2.53
1427523.95152673,Accelerometer,2.48,9.15,2.56
1427524.152360584,Accelerometer,2.5,9.1,2.52
1427524.353194438,Accelerometer,2.6,9.08,2.31
1427524.554028292,Accelerometer,2.87,9.09,2.39
1427524.754862146,Accelerometer,2.85,9.03,2.36
1427524.955696001,Accelerometer,2.79,9.15,2.48
1427525.156529855,Accelerometer,2.87,8.93,2.31
1427525.357363709,Accelerometer,3.48,8.97,1.82
1427525.558197563,Accelerometer,4.53,7.55,-0.18
1427525.759031417,Accelerometer,7.37,4.56,0.3
1427525.959865271,Accelerometer,11.3,1.9,0.59
1427526.160699126,Accelerometer,10.19,1.15,2.08
1427526.36153298,Accelerometer,9.44,1.21,1.85
1427526.562366834,Accelerometer,9.76,1.15,1.85
1427526.76320048,Accelerometer,9.63,1.01,1.8
1427526.964033813,Accelerometer,9.63,1.05,1.77
1427527.164867146,Accelerometer,9.68,0.99,1.84
1427527.365700636,Accelerometer,9.65,1.03,1.84
1427527.56653449,Accelerometer,9.55,0.97,1.85
1427527.767368344,Accelerometer,9.81,0.94,2.09
1427527.968202198,Accelerometer,9.52,0.82,1.95
1427528.169036053,Accelerometer,9.68,0.84,1.88
1427528.369869907,Accelerometer,9.61,1.02,3.21
1427528.570703761,Accelerometer,8.21,1.41,5.33
1427528.771537615,Accelerometer,2.78,2.39,7.61
1427528.972371469,Accelerometer,-1.08,1.36,10.26
1427529.173204884,Accelerometer,-0.74,1.14,9.99
1427529.374038218,Accelerometer,-0.43,1.14,9.63
1427529.574871551,Accelerometer,-0.3,1.09,9.75
1427529.775704884,Accelerometer,-0.22,0.99,9.82
1427529.976538582,Accelerometer,-0.04,0.94,9.65
1427530.177372436,Accelerometer,-0.72,1.15,10.5
1427530.37820629,Accelerometer,-4.39,1.74,5.58
1427530.579040145,Accelerometer,-10.32,0.73,4.12
1427530.779873999,Accelerometer,-10.02,0.24,2.17
1427530.980707853,Accelerometer,-9.11,0.99,2.95
1427531.181541603,Accelerometer,-9.26,1.34,2.5
1427531.382374936,Accelerometer,-9.25,1.44,2.62
1427531.58320827,Accelerometer,-9.42,1.5,2.69
1427531.784041603,Accelerometer,-9.14,1.53,2.7
1427531.984874988,Accelerometer,-9.28,1.52,2.79
1427532.185708843,Accelerometer,-9.32,1.58,2.71
1427532.386542697,Accelerometer,-9.27,1.61,2.64
1427532.587376551,Accelerometer,-9.29,1.56,2.7
1427532.788210405,Accelerometer,-9.25,1.54,2.84
1427532.989044259,Accelerometer,-9.13,1.58,3.17
1427533.189877853,Accelerometer,-9.2,1.46,3.11
1427533.390711186,Accelerometer,-9.13,1.63,3.46
1427533.59154452,Accelerometer,-7.8,2.23,4.28
1427533.792377853,Accelerometer,-5.46,1.72,7.41
1427533.993211186,Accelerometer,-5.42,1.1,6.16
1427534.194044988,Accelerometer,-4.93,-3.84,9.98
1427534.394878843,Accelerometer,-1.91,-5.15,9.85
1427534.595712697,Accelerometer,-0.27,-4.05,8.5
1427534.796546551,Accelerometer,-0.17,-4.21,8.43
1427534.997380405,Accelerometer,-0.31,-4.78,8.53
1427535.198214051,Accelerometer,-0.53,-5.18,8.61
1427535.399047384,Accelerometer,-0.37,-4.84,8.5
1427535.599880718,Accelerometer,-0.53,-5.04,8.54
1427535.800714051,Accelerometer,-0.31,-4.81,8.63
1427536.001547384,Accelerometer,-0.62,-5.27,8.91
1427536.202381238,Accelerometer,-0.93,-4.06,8.7
1427536.403215093,Accelerometer,0.08,-4.04,8.96
1427536.604048947,Accelerometer,0.17,-4.59,8.93
1427536.804882801,Accelerometer,-0.16,-4.14,8.46
1427537.005716655,Accelerometer,-0.2,-3.91,8.49
1427537.206550353,Accelerometer,1.11,-4.29,9.13
1427537.407383686,Accelerometer,1.7,-5.31,8.45
1427537.60821702,Accelerometer,0.83,-5.86,8.11
1427537.809050353,Accelerometer,0.46,-7.02,6.7
1427538.009883686,Accelerometer,0.22,-7.73,6.11
1427538.210717488,Accelerometer,0.61,-7.8,5.87
1427538.411551343,Accelerometer,0.75,-7.98,5.73
1427538.612385197,Accelerometer,0.75,-8.03,5.7
1427538.813219051,Accelerometer,0.75,-8.16,5.58
1427539.014052905,Accelerometer,0.81,-8.17,5.5
1427539.214886447,Accelerometer,0.82,-8.25,5.39
1427539.41571978,Accelerometer,0.84,-8.22,5.37
1427539.616553113,Accelerometer,0.69,-8.27,5.34
1427539.817386447,Accelerometer,0.87,-8.43,5.27
1427540.01821978,Accelerometer,1.01,-8.24,5.24
1427540.219053634,Accelerometer,0.84,-8.41,5.16
1427540.419887488,Accelerometer,0.89,-8.44,5.07
1427540.620721343,Accelerometer,0.92,-8.53,4.95
1427540.821555197,Accelerometer,0.88,-8.5,4.98
1427541.022389051,Accelerometer,0.92,-8.45,4.97
1427541.223222488,Accelerometer,0.88,-8.59,4.91
1427541.424055822,Accelerometer,0.92,-8.5,4.85
1427541.624889155,Accelerometer,0.95,-8.82,4.52
1427541.825722488,Accelerometer,0.99,-8.72,4.57
1427542.026555874,Accelerometer,1.06,-8.65,4.58
1427542.227389728,Accelerometer,0.7,-8.79,5.01
1427542.428223582,Accelerometer,0.28,-6.67,6.2
1427542.629057436,Accelerometer,2.22,-1.83,12.27
1427542.82989129,Accelerometer,0.11,6.11,5.84
1427543.03072504,Accelerometer,-0.4,8.04,4.17
1427543.231558374,Accelerometer,-0.35,9.2,2.54
1427543.432391707,Accelerometer,0.26,9.38,3.12
1427543.63322504,Accelerometer,0.35,9.3,2.9
1427543.834058374,Accelerometer,0.16,9.42,2.81
1427544.034891759,Accelerometer,0.17,9.32,2.89
1427544.235725613,Accelerometer,0.15,9.35,2.81
1427544.436559468,Accelerometer,0.1,9.29,2.99
1427544.637393322,Accelerometer,0.14,9.33,2.81
1427544.838227176,Accelerometer,0.07,9.26,3.28
1427545.03906077,Accelerometer,0.05,9.32,2.93
1427545.239894103,Accelerometer,0.15,9.24,3.14
1427545.440727436,Accelerometer,0.02,9.4,3.06
1427545.64156077,Accelerometer,1.09,8.82,3.73
1427545.842394103,Accelerometer,2.23,2.81,6.08
1427546.043227436,Accelerometer,-1.02,1.18,11.05
1427546.244061134,Accelerometer,-0.68,1.4,10.28
1427546.444894988,Accelerometer,0.69,-0.17,7.25
1427546.645728843,Accelerometer,-0.25,-0.42,10.64
1427546.846562697,Accelerometer,0.02,-0.41,9.81
1427547.047396186,Accelerometer,0.08,-0.13,9.83
1427547.24822952,Accelerometer,0.08,-0.14,9.83
1427547.449062853,Accelerometer,0.09,-0.13,9.83
1427547.649896186,Accelerometer,0.08,-0.13,9.83
1427547.85072952,Accelerometer,0.08,-0.13,9.83
1427548.051562853,Accelerometer,0.08,-0.13,9.83
1427548.252396186,Accelerometer,0.08,-0.13,9.83
1427548.45323004,Accelerometer,0.08,-0.13,9.83
1427548.654063895,Accelerometer,0.08,-0.13,9.83
1427548.854897749,Accelerometer,0.08,-0.13,9.83
1427549.055731238,Accelerometer,0.08,-0.13,9.82
1427549.256564572,Accelerometer,0.08,-0.13,9.83
1427549.457397905,Accelerometer,0.08,-0.13,9.83
1427549.658231238,Accelerometer,0.08,-0.13,9.82
1427549.859064572,Accelerometer,0.08,-0.13,9.83
1427550.059897905,Accelerometer,0.08,-0.13,9.83
1427550.260731238,Accelerometer,0.08,-0.13,9.83
1427550.461564572,Accelerometer,0.08,-0.13,9.83
1427550.662397905,Accelerometer,0.08,-0.13,9.83
1427550.863231395,Accelerometer,0.12,-0.16,9.81
1427551.064066447,Accelerometer,0.09,-0.12,9.81
1427551.26489978,Accelerometer,0.16,-0.17,9.83
1427551.465733113,Accelerometer,0.95,-0.4,9.81
1427551.666566447,Accelerometer,0.57,-0.31,9.64
1427551.86739978,Accelerometer,0.88,-0.31,9.82
1427552.068233113,Accelerometer,0.63,-0.68,9.79
1427552.269066447,Accelerometer,1.34,-0.71,9.7
1427552.46989978,Accelerometer,-0.36,-0.83,9.89
1427552.670733113,Accelerometer,0.51,-0.41,9.79
1427552.871566759,Accelerometer,0.12,-0.15,9.79
1427553.072400613,Accelerometer,0.11,-0.11,9.82
1427553.273234468,Accelerometer,0.11,-0.11,9.83
1427553.474068165,Accelerometer,0.11,-0.11,9.83
1427553.674901499,Accelerometer,0.11,-0.11,9.83
1427553.875734832,Accelerometer,0.09,-0.15,9.82
1427554.076568165,Accelerometer,0.09,-0.17,9.82
1427554.277401499,Accelerometer,0.1,-0.16,9.83
1427554.478234832,Accelerometer,0.09,-0.18,9.83
1427554.679068165,Accelerometer,0.09,-0.18,9.82
1427554.879901499,Accelerometer,0.09,-0.18,9.83
1427555.080734832,Accelerometer,0.1,-0.18,9.83
1427555.281568165,Accelerometer,0.1,-0.18,9.83
1427555.482401499,Accelerometer,0.1,-0.18,9.83
1427555.683234832,Accelerometer,0.09,-0.18,9.82
1427555.884068165,Accelerometer,0.09,-0.18,9.83
1427556.084901499,Accelerometer,0.09,-0.18,9.83
1427556.285734832,Accelerometer,0.09,-0.17,9.83
1427556.486568165,Accelerometer,0.09,-0.17,9.82
1427556.687401499,Accelerometer,0.09,-0.18,9.83
1427556.888234832,Accelerometer,0.09,-0.18,9.83
1427557.089068165,Accelerometer,0.09,-0.18,9.82
1427557.289901499,Accelerometer,0.09,-0.17,9.83
1427557.490734832,Accelerometer,0.1,-0.14,9.83
1427557.691568165,Accelerometer,0.11,-0.12,9.83
1427557.892401499,Accelerometer,0.11,-0.12,9.82
1427558.093234832,Accelerometer,0.11,-0.12,9.83
1427558.294068165,Accelerometer,0.11,-0.11,9.83
1427558.494901499,Accelerometer,0.11,-0.11,9.83
1427558.695734832,Accelerometer,0.11,-0.11,9.83
1427558.896568165,Accelerometer,0.11,-0.11,9.83
1427559.097401499,Accelerometer,0.11,-0.11,9.83
1427559.298234832,Accelerometer,0.11,-0.11,9.83
1427559.499068165,Accelerometer,0.11,-0.11,9.83
1427559.699901499,Accelerometer,0.11,-0.11,9.83
1427559.900734832,Accelerometer,0.11,-0.11,9.83
1427560.101568165,Accelerometer,0.11,-0.11,9.83
1427560.302401499,Accelerometer,0.11,-0.11,9.83
1427560.503234832,Accelerometer,0.11,-0.11,9.83
1427560.704068165,Accelerometer,0.11,-0.11,9.83
1427560.904901499,Accelerometer,0.11,-0.11,9.83
1427561.105734832,Accelerometer,0.11,-0.11,9.83
1427561.306568165,Accelerometer,0.11,-0.11,9.83
1427561.59727228,Accelerometer,0.1,-0.11,9.83
1427561.797487332,Accelerometer,0.11,-0.11,9.83
1427561.998031551,Accelerometer,0.11,-0.11,9.83
1427562.198918895,Accelerometer,0.11,-0.11,9.83
1427562.400125718,Accelerometer,0.11,-0.11,9.83
1427562.601515353,Accelerometer,0.11,-0.11,9.83
1427562.80274004,Accelerometer,0.11,-0.11,9.83
1427563.003573374,Accelerometer,0.11,-0.11,9.83
1427563.204406707,Accelerometer,0.11,-0.11,9.83
1427563.40524004,Accelerometer,0.11,-0.11,9.83
1427563.606073374,Accelerometer,0.11,-0.11,9.83
1427563.806962124,Accelerometer,0.11,-0.11,9.83
1427564.007524155,Accelerometer,0.11,-0.11,9.83
1427564.208165718,Accelerometer,0.11,-0.11,9.83
1427564.408918113,Accelerometer,0.11,-0.11,9.83
1427564.609798113,Accelerometer,0.11,-0.11,9.83
1427564.810774468,Accelerometer,0.11,-0.11,9.83
1427565.011809415,Accelerometer,0.11,-0.11,9.83
1427565.212738009,Accelerometer,0.11,-0.11,9.83
1427565.413571343,Accelerometer,0.11,-0.11,9.83
1427565.614404676,Accelerometer,0.11,-0.11,9.83
1427565.815238009,Accelerometer,0.22,-0.07,9.83
1427566.045840874,Accelerometer,0.31,-0.28,9.8
1427566.246924415,Accelerometer,-0.1,-0.48,9.79
1427566.44790754,Accelerometer,0.12,-1.04,9.85
1427566.648740874,Accelerometer,1.37,-0.32,10.72
1427566.849574207,Accelerometer,2.01,0.07,12.01
1427567.05040754,Accelerometer,1.61,4.24,6.04
1427567.251240874,Accelerometer,1.15,8.25,0.85
1427567.452074207,Accelerometer,2.08,9.87,0.97
1427567.65290754,Accelerometer,1.62,9.51,0.87
1427567.853740874,Accelerometer,1.55,9.56,1.48
1427568.054574207,Accelerometer,1.78,9.54,1.24
